Booking_ID,Booking_Date,Booking_Time,Customer_ID,Driver_ID,Pickup_Location,Drop_Location,Ride_Distance_km,Ride_Duration_min,Fare_Amount,Payment_Method,Ride_Status,Driver_Rating,Customer_Rating
BK2726,2025-06-10,11:13:25,CUST527,DRV571,College,College,18.38,50.91,279.71,Card,Completed,4.6,4.9
BK2727,2025-04-29,11:21:20,CUST236,DRV840,IT Park,IT Park,4.91,13.95,77.81,UPI,Completed,3.8,3.7
BK2728,2025-02-18,18:12:55,CUST902,DRV733,Hotel,College,3.2,10.79,49.57,Cash,Completed,3.4,4.6
BK2729,2025-04-15,11:41:19,CUST244,DRV581,Railway Station,College,20.46,60.82,294.37,Card,Completed,4.3,3.6
BK2730,2025-06-09,13:03:12,CUST664,DRV260,Bus Stand,Bus Stand,7.43,25.72,91.56,UPI,Completed,3.2,3.0
BK2731,2025-04-24,00:44:13,CUST783,DRV276,Hospital,Mall,5.52,11.8,110.21,Cash,Completed,3.6,3.3
BK2732,2025-04-13,18:50:51,CUST521,DRV424,College,IT Park,7.54,29.2,121.86,Cash,Completed,3.7,4.7
BK2733,2025-02-03,15:20:39,CUST727,DRV643,Airport,Railway Station,11.08,29.58,151.33,UPI,Cancelled,,
BK2734,2025-01-22,00:00:58,CUST154,DRV439,Railway Station,Hotel,10.69,28.15,186.2,Card,Cancelled,,
BK2735,2025-02-21,23:09:13,CUST167,DRV471,Hotel,College,8.66,27.32,108.49,Card,Completed,3.4,3.8
BK2736,2025-03-28,22:11:18,CUST921,DRV675,Mall,Mall,23.55,64.87,407.71,UPI,Completed,3.5,3.3
BK2737,2025-04-17,03:34:58,CUST262,DRV675,College,Hospital,3.35,8.75,44.43,Cash,Completed,3.3,4.5
BK2738,2025-03-05,03:42:09,CUST199,DRV873,Airport,Mall,2.36,7.35,35.48,Card,Cancelled,,
BK2739,2025-05-02,12:30:10,CUST700,DRV804,Hotel,College,13.65,42.67,198.02,Cash,Completed,3.6,4.5
BK2740,2025-05-27,05:28:57,CUST603,DRV787,Hotel,Hotel,22.04,52.57,281.69,UPI,Completed,4.8,3.7
BK2741,2025-04-05,02:11:08,CUST793,DRV503,Mall,Railway Station,14.68,39.92,190.93,Cash,Completed,4.2,4.1
BK2742,2025-02-20,20:20:18,CUST905,DRV185,Hotel,College,6.67,19.37,122.57,UPI,Completed,4.2,3.2
BK2743,2025-06-09,18:26:10,CUST358,DRV296,Hospital,Airport,14.6,49.72,267.79,Card,Completed,4.3,3.3
BK2744,2025-03-23,05:03:41,CUST413,DRV369,College,Bus Stand,18.33,61.49,223.54,Card,Completed,3.8,3.7
BK2745,2025-01-11,08:47:48,CUST775,DRV182,Hotel,Airport,17.4,42.32,291.05,UPI,Completed,4.8,4.6
BK2746,2025-06-09,00:47:36,CUST489,DRV304,College,Bus Stand,23.19,91.76,280.26,Card,Completed,4.2,3.8
BK2747,2025-01-10,22:43:17,CUST443,DRV475,Bus Stand,Bus Stand,21.78,54.53,432.29,Cash,Completed,4.2,4.6
BK2748,2025-03-29,04:22:46,CUST297,DRV600,Hospital,Hospital,3.97,9.4,71.73,UPI,Completed,3.0,4.6
BK2749,2025-04-26,21:05:51,CUST426,DRV982,Railway Station,Airport,2.32,7.69,34.62,UPI,Completed,4.2,4.4
BK2750,2025-01-28,07:04:11,CUST257,DRV685,IT Park,Railway Station,9.88,21.89,124.06,UPI,Completed,4.2,4.0
BK2751,2025-01-03,23:00:47,CUST991,DRV732,Railway Station,Mall,19.07,57.58,293.29,Cash,Completed,3.8,3.1
BK2752,2025-06-10,14:40:55,CUST780,DRV208,Railway Station,Airport,9.72,38.41,184.57,Cash,Completed,3.7,4.2
BK2753,2025-02-05,06:58:47,CUST290,DRV193,Railway Station,Airport,21.49,61.95,260.97,Card,Cancelled,,
BK2754,2025-06-25,07:13:03,CUST496,DRV428,IT Park,College,3.71,11.21,73.29,UPI,Completed,4.4,3.1
BK2755,2025-05-07,19:45:11,CUST849,DRV792,Airport,College,6.36,22.53,119.13,UPI,Completed,4.2,4.3
BK2756,2025-05-10,00:05:11,CUST369,DRV247,IT Park,Railway Station,2.65,9.69,48.51,Cash,Cancelled,,
BK2757,2025-01-20,06:11:54,CUST333,DRV266,Bus Stand,Hospital,7.96,27.2,109.2,Cash,Completed,3.1,3.4
BK2758,2025-04-16,16:40:18,CUST356,DRV944,Hotel,IT Park,6.11,16.35,93.77,Cash,Completed,4.0,4.0
BK2759,2025-01-02,20:56:43,CUST872,DRV265,Railway Station,Airport,8.23,16.94,138.6,UPI,Completed,3.8,3.6
BK2760,2025-05-07,11:57:46,CUST873,DRV937,Bus Stand,Railway Station,21.94,76.65,413.84,Cash,Completed,4.0,3.3
BK2761,2025-04-25,00:47:43,CUST702,DRV889,Hotel,Railway Station,18.01,43.44,279.69,Cash,Completed,3.1,4.7
BK2762,2025-03-09,23:53:20,CUST860,DRV930,College,Hotel,4.9,18.65,92.68,Card,Completed,3.9,4.5
BK2763,2025-03-18,15:20:34,CUST294,DRV333,Mall,Airport,16.25,58.6,251.13,Cash,Cancelled,,
BK2764,2025-04-01,13:29:56,CUST915,DRV966,Bus Stand,College,20.07,58.7,391.92,Card,Completed,4.0,3.9
BK2765,2025-04-26,04:09:47,CUST529,DRV125,Mall,Hotel,20.06,73.08,329.7,Card,Completed,3.4,3.9
BK2766,2025-06-11,04:25:23,CUST910,DRV937,Mall,Mall,24.27,85.09,448.74,Cash,Completed,3.1,3.9
BK2767,2025-02-17,06:06:01,CUST253,DRV377,Hotel,IT Park,16.87,61.75,209.09,UPI,Completed,4.7,4.1
BK2768,2025-05-08,12:10:19,CUST974,DRV662,Hospital,IT Park,6.54,17.23,93.23,UPI,Completed,4.1,3.1
BK2769,2025-05-05,19:46:31,CUST972,DRV263,College,Airport,5.65,20.48,73.79,Card,Completed,3.5,3.9
BK2770,2025-01-28,02:20:45,CUST396,DRV244,IT Park,College,13.89,48.99,216.39,UPI,Completed,4.6,4.2
BK2771,2025-04-17,15:00:19,CUST446,DRV745,Hospital,Bus Stand,4.6,10.64,71.28,Cash,Completed,3.8,4.5
BK2772,2025-02-01,19:08:33,CUST842,DRV482,Mall,Hotel,15.36,42.64,205.3,Cash,Completed,3.5,4.2
BK2773,2025-05-02,02:01:28,CUST352,DRV314,Hotel,IT Park,11.74,35.57,156.91,Card,Completed,4.3,4.7
BK2774,2025-06-12,15:50:17,CUST691,DRV912,Hotel,IT Park,7.93,23.66,157.05,UPI,Completed,3.7,4.2
BK2775,2025-03-24,20:36:58,CUST707,DRV724,IT Park,IT Park,4.07,13.07,51.76,Card,Completed,4.9,4.4
BK2776,2025-05-25,15:56:01,CUST197,DRV493,Mall,Hotel,20.13,68.61,336.53,UPI,Completed,3.9,4.7
BK2777,2025-05-16,15:29:38,CUST845,DRV372,Railway Station,College,24.01,71.98,467.05,Card,Cancelled,,
BK2778,2025-02-19,08:45:09,CUST896,DRV160,College,IT Park,15.42,47.44,241.1,UPI,Completed,3.4,3.0
BK2779,2025-06-12,00:20:22,CUST594,DRV675,Mall,Hospital,7.55,22.8,113.55,Card,Completed,3.9,5.0
BK2780,2025-05-05,10:38:56,CUST943,DRV930,IT Park,Railway Station,10.06,29.22,131.47,Card,Completed,3.1,4.6
BK2781,2025-01-16,23:56:12,CUST616,DRV389,IT Park,Bus Stand,15.13,53.28,199.7,Card,Completed,4.1,3.5
BK2782,2025-06-29,00:19:16,CUST403,DRV125,Airport,Bus Stand,7.25,14.67,94.56,UPI,Completed,3.6,3.2
BK2783,2025-04-05,14:49:58,CUST557,DRV740,Bus Stand,Mall,24.67,64.57,321.76,Cash,Cancelled,,
BK2784,2025-04-24,10:06:59,CUST382,DRV302,College,Hospital,6.58,20.89,82.33,UPI,Completed,4.7,4.9
BK2785,2025-05-31,04:20:01,CUST988,DRV434,College,Hotel,7.68,22.27,93.52,UPI,Completed,4.3,3.8
BK2786,2025-03-22,23:24:35,CUST544,DRV761,Hotel,Bus Stand,8.21,19.82,141.48,UPI,Completed,3.8,3.4
BK2787,2025-03-25,19:53:48,CUST389,DRV431,Airport,Airport,17.85,55.87,336.82,Cash,Completed,3.2,4.6
BK2788,2025-02-03,15:04:59,CUST255,DRV204,Mall,IT Park,17.49,39.0,307.1,UPI,Completed,3.9,4.9
BK2789,2025-04-03,11:21:05,CUST868,DRV171,College,Bus Stand,5.26,17.28,79.19,Cash,Completed,4.9,3.7
BK2790,2025-01-16,16:26:41,CUST811,DRV258,Railway Station,IT Park,24.13,91.77,341.75,Card,Completed,4.6,5.0
BK2791,2025-02-10,03:48:58,CUST332,DRV345,Airport,Airport,7.81,22.44,126.22,UPI,Cancelled,,
BK2792,2025-06-14,22:14:30,CUST324,DRV876,IT Park,Mall,8.78,17.83,120.82,UPI,Completed,3.6,3.9
BK2793,2025-05-09,10:20:24,CUST786,DRV505,Airport,Hospital,5.94,22.25,104.78,Card,Completed,3.2,4.3
BK2794,2025-01-07,21:45:44,CUST169,DRV141,IT Park,Airport,17.03,66.63,204.77,UPI,Completed,3.5,4.9
BK2795,2025-02-28,18:31:00,CUST182,DRV695,Hotel,Mall,23.44,80.66,424.88,Card,Completed,3.2,4.0
BK2796,2025-02-24,04:34:00,CUST862,DRV737,Hospital,Hospital,7.33,17.32,135.48,Cash,Cancelled,,
BK2797,2025-04-06,16:24:10,CUST872,DRV722,Hospital,Hotel,5.11,15.01,99.69,UPI,Completed,3.4,5.0
BK2798,2025-03-25,08:25:07,CUST562,DRV129,College,Bus Stand,24.87,77.38,332.29,UPI,Completed,3.6,3.8
BK2799,2025-02-17,03:02:24,CUST860,DRV995,IT Park,IT Park,9.11,23.33,180.18,Cash,Completed,3.3,4.5
BK2800,2025-03-18,22:43:13,CUST937,DRV410,Hotel,College,2.01,6.42,38.85,UPI,Cancelled,,
BK2801,2025-06-15,20:14:36,CUST963,DRV358,IT Park,Airport,8.62,20.44,148.38,Card,Cancelled,,
BK2802,2025-01-04,06:53:11,CUST311,DRV611,Bus Stand,Hotel,18.39,62.09,267.66,Card,Cancelled,,
BK2803,2025-04-11,19:48:10,CUST591,DRV674,Hospital,IT Park,7.8,30.51,151.21,UPI,Cancelled,,
BK2804,2025-06-07,03:56:00,CUST734,DRV151,Airport,Hospital,12.52,46.23,195.54,UPI,Cancelled,,
BK2805,2025-03-19,14:24:46,CUST263,DRV199,Airport,Hotel,11.76,27.21,181.24,UPI,Completed,4.1,3.0
BK2806,2025-06-15,06:27:47,CUST177,DRV386,Bus Stand,Airport,12.21,43.5,212.95,Card,Cancelled,,
BK2807,2025-01-09,03:19:09,CUST919,DRV309,Railway Station,Airport,16.61,63.44,201.72,Card,Completed,4.1,4.6
BK2808,2025-02-14,00:07:05,CUST566,DRV990,Hospital,Hospital,14.45,38.26,189.15,UPI,Completed,4.8,3.9
BK2809,2025-06-29,18:30:04,CUST256,DRV320,Railway Station,Bus Stand,22.2,70.41,386.14,Cash,Completed,4.6,4.3
BK2810,2025-04-07,00:02:31,CUST576,DRV522,Mall,Airport,11.16,33.78,205.62,Cash,Completed,3.7,3.8
BK2811,2025-01-12,21:04:49,CUST826,DRV388,College,IT Park,4.2,16.08,53.46,Card,Cancelled,,
BK2812,2025-01-07,21:17:55,CUST806,DRV558,Airport,Airport,16.91,47.79,257.79,Cash,Completed,4.4,3.1
BK2813,2025-04-22,17:44:31,CUST832,DRV968,Airport,Hospital,15.66,55.5,291.68,Card,Completed,3.3,4.8
BK2814,2025-01-23,19:23:29,CUST657,DRV267,Hotel,Hotel,17.09,64.32,271.43,Cash,Completed,4.1,4.8
BK2815,2025-05-22,17:09:20,CUST455,DRV516,Mall,Bus Stand,22.7,65.75,322.23,Card,Completed,3.8,3.8
BK2816,2025-04-30,11:49:18,CUST788,DRV869,College,Bus Stand,8.6,21.82,162.44,Card,Completed,3.1,4.4
BK2817,2025-04-21,02:38:16,CUST440,DRV467,College,College,5.97,16.05,74.58,Cash,Cancelled,,
BK2818,2025-06-24,05:56:02,CUST980,DRV740,Mall,Hotel,8.21,29.04,156.65,Cash,Completed,3.4,3.9
BK2819,2025-06-11,23:10:54,CUST242,DRV935,IT Park,Bus Stand,12.82,48.04,232.07,UPI,Completed,4.0,4.3
BK2820,2025-04-18,03:32:34,CUST206,DRV689,Airport,Hospital,21.49,43.39,327.14,Cash,Completed,4.8,4.5
BK2821,2025-06-20,05:47:14,CUST906,DRV442,College,Railway Station,14.49,44.33,214.19,Card,Completed,4.0,4.3
BK2822,2025-04-06,17:59:25,CUST939,DRV502,IT Park,Hotel,11.62,39.84,219.5,Cash,Completed,3.3,3.9
BK2823,2025-04-15,22:48:06,CUST759,DRV564,Mall,IT Park,11.38,38.41,159.31,Cash,Completed,4.3,4.8
BK2824,2025-01-01,16:51:06,CUST173,DRV811,Hospital,IT Park,11.62,44.41,231.76,Card,Completed,3.2,3.5
BK2825,2025-03-19,06:34:40,CUST934,DRV295,Airport,Airport,23.86,93.45,304.97,UPI,Completed,3.0,3.3
BK2826,2025-03-17,03:13:11,CUST796,DRV173,Railway Station,Hospital,24.91,58.79,399.07,Card,Completed,4.7,3.0
BK2827,2025-01-31,13:22:42,CUST814,DRV711,Hospital,Hotel,15.9,40.61,300.49,Card,Completed,3.6,4.4
BK2828,2025-04-06,06:19:27,CUST589,DRV750,Airport,College,17.51,42.78,214.99,UPI,Completed,3.8,3.6
BK2829,2025-05-08,10:22:01,CUST584,DRV981,Bus Stand,Railway Station,20.61,74.21,322.67,Card,Completed,4.2,4.2
BK2830,2025-06-26,18:39:56,CUST801,DRV602,Airport,Bus Stand,21.02,59.91,298.56,UPI,Completed,3.5,4.1
BK2831,2025-05-05,02:30:16,CUST184,DRV351,Railway Station,College,12.33,35.51,156.95,Card,Completed,4.4,3.4
BK2832,2025-03-28,07:38:30,CUST417,DRV665,College,IT Park,6.53,18.45,90.26,Cash,Completed,4.2,3.7
BK2833,2025-04-16,03:00:43,CUST983,DRV791,Airport,College,12.32,37.88,167.9,UPI,Completed,3.3,4.8
BK2834,2025-05-09,05:29:17,CUST497,DRV920,Airport,Hospital,11.98,33.83,147.17,Cash,Completed,4.0,4.1
BK2835,2025-01-31,22:33:31,CUST562,DRV400,Mall,Airport,14.85,50.7,199.28,Card,Completed,3.5,4.6
BK2836,2025-06-03,10:27:07,CUST957,DRV178,IT Park,College,23.78,54.02,380.03,Card,Completed,3.4,3.1
BK2837,2025-03-05,00:24:49,CUST769,DRV280,Bus Stand,Airport,9.49,21.71,167.78,Card,Completed,4.1,3.3
BK2838,2025-02-16,07:21:55,CUST965,DRV605,IT Park,College,2.21,7.99,29.64,Cash,Completed,4.2,3.7
BK2839,2025-01-30,03:10:08,CUST719,DRV676,Airport,College,15.47,40.71,196.4,Card,Completed,3.4,3.4
BK2840,2025-04-04,22:27:01,CUST810,DRV477,Railway Station,Bus Stand,11.84,39.27,167.07,Card,Completed,3.0,4.0
BK2841,2025-01-09,08:27:35,CUST168,DRV166,Railway Station,Hospital,15.93,62.54,266.28,Cash,Completed,3.9,4.1
BK2842,2025-04-02,15:25:32,CUST996,DRV240,Railway Station,Airport,23.34,85.35,340.39,UPI,Cancelled,,
BK2843,2025-01-23,18:11:42,CUST775,DRV659,Hotel,Hospital,7.46,18.84,119.62,Card,Completed,4.5,4.0
BK2844,2025-01-18,21:11:37,CUST673,DRV140,IT Park,IT Park,3.56,12.27,65.67,UPI,Completed,3.6,4.3
BK2845,2025-03-18,04:47:44,CUST480,DRV161,Airport,Railway Station,11.81,44.62,221.58,Cash,Completed,4.1,4.4
BK2846,2025-06-20,08:37:33,CUST930,DRV240,Hotel,IT Park,22.32,66.77,323.77,Card,Completed,4.5,3.4
BK2847,2025-02-24,06:42:30,CUST319,DRV201,Mall,Bus Stand,10.94,40.82,194.68,Cash,Completed,3.8,3.4
BK2848,2025-06-12,20:34:54,CUST249,DRV783,Mall,Mall,10.19,26.17,136.63,UPI,Completed,4.5,3.5
BK2849,2025-05-03,16:04:36,CUST741,DRV871,Bus Stand,Hotel,12.45,34.51,247.21,UPI,Completed,3.8,3.2
BK2850,2025-03-09,13:03:48,CUST991,DRV428,Bus Stand,Airport,4.07,12.95,68.36,UPI,Completed,3.8,3.9
BK2851,2025-06-21,23:59:23,CUST720,DRV956,IT Park,Mall,3.24,9.83,51.96,Card,Completed,3.3,3.2
BK2852,2025-06-07,16:56:26,CUST873,DRV750,Mall,IT Park,4.84,10.66,81.69,Cash,Completed,3.4,3.5
BK2853,2025-05-14,09:31:49,CUST714,DRV131,Bus Stand,Railway Station,5.99,23.45,112.83,Cash,Completed,3.5,3.7
BK2854,2025-01-22,22:57:49,CUST756,DRV140,Hotel,Hospital,6.83,20.38,83.03,Card,Completed,4.3,4.0
BK2855,2025-03-13,14:41:51,CUST449,DRV410,Hotel,Hospital,22.67,52.79,417.87,Card,Cancelled,,
BK2856,2025-05-11,15:24:48,CUST804,DRV703,Mall,College,20.22,45.58,307.11,Card,Cancelled,,
BK2857,2025-01-24,22:31:21,CUST731,DRV746,Railway Station,Hospital,5.91,14.83,83.37,Cash,Completed,4.1,3.8
BK2858,2025-03-10,08:55:18,CUST333,DRV420,Hotel,IT Park,23.8,53.62,470.99,Cash,Completed,3.5,4.5
BK2859,2025-02-18,11:19:12,CUST630,DRV792,Bus Stand,Hospital,9.8,22.4,184.86,Card,Completed,3.6,4.3
BK2860,2025-06-03,13:42:42,CUST727,DRV905,Mall,Hospital,15.03,44.24,239.98,UPI,Completed,4.5,3.2
BK2861,2025-06-25,21:23:45,CUST428,DRV309,College,Mall,17.37,65.86,216.47,UPI,Completed,3.3,4.4
BK2862,2025-03-16,20:15:13,CUST748,DRV950,Hotel,Mall,12.06,33.85,157.93,Cash,Completed,4.0,3.3
BK2863,2025-05-08,11:15:25,CUST377,DRV681,College,Hotel,12.96,45.71,182.3,UPI,Completed,4.0,5.0
BK2864,2025-03-07,19:04:16,CUST485,DRV932,Bus Stand,Airport,17.79,65.52,272.52,UPI,Completed,4.5,3.1
BK2865,2025-02-18,08:59:31,CUST663,DRV697,Hospital,Bus Stand,4.83,11.62,73.49,UPI,Completed,4.7,3.7
BK2866,2025-03-10,01:27:40,CUST709,DRV210,College,Bus Stand,17.06,58.32,284.72,Card,Cancelled,,
BK2867,2025-03-22,03:08:11,CUST878,DRV920,Airport,Airport,10.22,32.23,150.62,UPI,Completed,3.2,5.0
BK2868,2025-03-13,03:35:34,CUST902,DRV198,Bus Stand,IT Park,4.93,10.57,93.81,UPI,Completed,3.6,4.3
BK2869,2025-06-19,18:03:00,CUST739,DRV836,Hospital,Hospital,9.57,26.63,134.91,Card,Completed,3.7,3.8
BK2870,2025-03-03,07:14:39,CUST869,DRV373,Hotel,IT Park,18.57,56.14,363.02,UPI,Completed,3.1,4.0
BK2871,2025-01-06,17:37:20,CUST275,DRV925,Bus Stand,IT Park,15.44,59.3,191.35,Cash,Completed,4.1,4.7
BK2872,2025-06-07,00:10:05,CUST728,DRV376,College,Railway Station,7.56,28.37,91.87,UPI,Completed,4.5,4.9
BK2873,2025-03-05,13:14:15,CUST269,DRV277,IT Park,Hospital,17.12,49.27,211.59,UPI,Completed,4.8,3.9
BK2874,2025-01-01,07:42:19,CUST981,DRV714,Bus Stand,College,2.67,9.02,42.33,UPI,Completed,3.2,3.4
BK2875,2025-03-01,03:54:05,CUST554,DRV553,Mall,Bus Stand,3.48,10.96,59.08,Cash,Completed,4.0,4.6
BK2876,2025-04-08,00:34:48,CUST789,DRV603,Bus Stand,Hotel,21.8,70.44,263.82,Card,Completed,4.4,3.8
BK2877,2025-01-06,15:32:39,CUST552,DRV721,IT Park,Hotel,15.01,49.51,222.18,UPI,Completed,4.8,3.3
BK2878,2025-06-30,02:38:53,CUST486,DRV272,Bus Stand,IT Park,17.44,35.03,338.29,UPI,Completed,3.2,3.2
BK2879,2025-03-22,11:25:17,CUST397,DRV336,Bus Stand,College,9.66,26.54,132.48,UPI,Completed,4.2,3.9
BK2880,2025-06-25,18:15:41,CUST563,DRV830,Airport,Bus Stand,2.79,7.36,51.57,Cash,Completed,4.4,4.4
BK2881,2025-03-30,11:24:01,CUST841,DRV556,Bus Stand,Railway Station,18.06,47.35,231.12,Card,Completed,3.5,4.7
BK2882,2025-03-07,11:14:17,CUST366,DRV590,Mall,Mall,24.55,73.35,296.51,UPI,Completed,3.3,3.6
BK2883,2025-05-30,20:33:38,CUST300,DRV966,Airport,Bus Stand,15.31,32.92,299.26,Card,Completed,3.7,4.8
BK2884,2025-01-13,07:05:45,CUST194,DRV730,Airport,Hospital,19.95,70.04,336.23,UPI,Cancelled,,
BK2885,2025-05-15,08:28:09,CUST979,DRV546,Hospital,Mall,16.42,53.79,279.63,UPI,Completed,4.1,5.0
BK2886,2025-04-15,09:10:33,CUST992,DRV194,Airport,Mall,18.84,66.96,357.58,Card,Completed,3.4,3.2
BK2887,2025-05-21,15:27:57,CUST117,DRV927,IT Park,Railway Station,13.11,39.7,244.28,UPI,Completed,3.9,4.1
BK2888,2025-01-26,08:52:50,CUST227,DRV897,College,Hotel,14.12,29.32,238.93,Cash,Completed,4.7,3.3
BK2889,2025-02-15,04:34:59,CUST905,DRV108,Hotel,Mall,15.67,49.94,208.62,Card,Completed,3.2,5.0
BK2890,2025-05-12,00:32:32,CUST503,DRV238,Mall,Airport,11.06,27.15,147.88,Card,Cancelled,,
BK2891,2025-02-09,04:15:55,CUST476,DRV687,Hospital,College,17.35,55.85,297.53,UPI,Completed,3.2,4.8
BK2892,2025-04-27,05:45:07,CUST265,DRV755,Airport,Railway Station,10.95,28.76,171.9,Card,Completed,3.8,4.7
BK2893,2025-02-04,00:18:29,CUST601,DRV793,Bus Stand,Bus Stand,23.37,60.92,441.96,Cash,Completed,4.6,4.9
BK2894,2025-04-30,20:33:22,CUST691,DRV835,Bus Stand,Hospital,7.65,24.13,108.6,Cash,Completed,4.6,3.0
BK2895,2025-04-15,05:32:54,CUST924,DRV137,IT Park,Railway Station,14.99,40.15,218.58,Cash,Completed,4.3,4.7
BK2896,2025-04-05,09:07:38,CUST491,DRV484,Hospital,Hotel,16.01,59.34,226.01,UPI,Cancelled,,
BK2897,2025-03-22,15:12:48,CUST545,DRV893,Mall,College,13.95,40.47,168.7,Cash,Completed,4.1,4.3
BK2898,2025-02-05,20:50:19,CUST245,DRV116,IT Park,College,15.61,54.21,258.67,Card,Completed,3.1,3.2
BK2899,2025-05-05,12:29:45,CUST309,DRV574,Mall,Bus Stand,15.72,40.09,198.66,UPI,Completed,3.9,4.1
BK2900,2025-03-04,04:57:40,CUST402,DRV483,Airport,Hotel,9.56,32.89,163.96,Card,Cancelled,,
BK2901,2025-04-09,20:55:27,CUST401,DRV463,College,Airport,9.65,33.87,165.88,Card,Completed,4.3,4.1
BK2902,2025-01-18,11:21:12,CUST618,DRV269,Airport,Railway Station,2.26,7.67,33.92,UPI,Completed,4.9,4.6
BK2903,2025-05-24,08:03:01,CUST745,DRV633,Hotel,Airport,15.52,38.87,211.53,Card,Completed,3.7,4.0
BK2904,2025-04-14,10:51:39,CUST736,DRV434,Hospital,Hotel,8.81,26.69,117.38,UPI,Completed,5.0,3.2
BK2905,2025-05-13,18:07:56,CUST599,DRV543,Airport,Railway Station,23.43,89.67,379.63,UPI,Completed,4.4,3.9
BK2906,2025-04-07,10:42:45,CUST839,DRV750,Hospital,Mall,16.49,44.21,237.61,UPI,Completed,4.2,4.0
BK2907,2025-02-20,02:39:24,CUST325,DRV142,Airport,Hospital,15.33,39.45,228.96,UPI,Completed,3.2,3.1
BK2908,2025-02-04,06:26:36,CUST918,DRV945,Mall,Bus Stand,7.83,16.82,100.46,Cash,Completed,4.6,3.1
BK2909,2025-05-26,08:58:13,CUST167,DRV267,Airport,Hospital,17.16,43.67,325.57,Cash,Completed,4.0,3.6
BK2910,2025-05-04,02:14:29,CUST269,DRV788,College,Railway Station,13.91,38.45,229.72,UPI,Cancelled,,
BK2911,2025-06-21,14:51:57,CUST845,DRV481,College,Hospital,4.63,18.49,71.32,Cash,Completed,3.7,4.4
BK2912,2025-05-23,17:56:57,CUST438,DRV746,Hotel,Mall,10.37,38.02,162.13,Cash,Completed,4.4,3.2
BK2913,2025-06-24,22:37:33,CUST925,DRV708,IT Park,IT Park,21.46,74.5,293.87,UPI,Completed,3.3,3.6
BK2914,2025-04-22,15:17:21,CUST407,DRV610,Bus Stand,Airport,24.45,61.46,382.62,Cash,Cancelled,,
BK2915,2025-03-18,08:06:52,CUST328,DRV964,IT Park,IT Park,2.69,7.52,44.57,Card,Completed,4.9,4.0
BK2916,2025-02-09,03:44:34,CUST522,DRV860,Bus Stand,Bus Stand,20.84,64.48,256.88,Cash,Completed,3.6,4.2
BK2917,2025-03-26,09:05:15,CUST592,DRV778,Railway Station,Hotel,23.86,88.72,329.91,UPI,Completed,3.4,3.4
BK2918,2025-04-22,12:52:27,CUST584,DRV131,Hotel,Hotel,23.22,86.04,422.58,UPI,Completed,3.8,4.0
BK2919,2025-03-20,07:31:56,CUST505,DRV702,IT Park,Bus Stand,12.68,31.79,203.39,Card,Cancelled,,
BK2920,2025-03-02,09:15:39,CUST444,DRV263,Hotel,Bus Stand,2.7,6.11,51.55,UPI,Completed,4.5,3.8
BK2921,2025-01-26,02:05:50,CUST253,DRV653,Bus Stand,College,13.89,38.06,249.0,UPI,Completed,4.6,4.5
BK2922,2025-06-28,20:09:03,CUST281,DRV133,Mall,Hospital,18.62,44.86,273.78,Card,Completed,3.9,3.7
BK2923,2025-06-23,21:58:52,CUST782,DRV685,Railway Station,Airport,19.36,51.47,253.73,UPI,Completed,3.8,5.0
BK2924,2025-03-21,10:06:02,CUST184,DRV140,Airport,IT Park,7.2,23.22,111.34,UPI,Cancelled,,
BK2925,2025-04-11,15:06:17,CUST730,DRV956,Railway Station,Hospital,3.63,10.8,63.95,UPI,Completed,4.0,4.7
BK2926,2025-01-17,14:38:54,CUST758,DRV894,Railway Station,College,8.65,18.79,168.61,Cash,Completed,3.8,4.2
BK2927,2025-02-27,22:18:02,CUST446,DRV780,Mall,College,20.22,53.56,358.49,Card,Completed,3.3,3.6
BK2928,2025-04-02,16:19:18,CUST934,DRV510,Bus Stand,IT Park,5.33,19.31,73.45,Card,Completed,4.4,4.9
BK2929,2025-06-20,10:13:15,CUST820,DRV258,Airport,Railway Station,14.14,43.55,221.83,UPI,Completed,3.7,4.0
BK2930,2025-05-31,03:09:06,CUST229,DRV252,Railway Station,Hospital,15.86,63.0,309.3,Card,Cancelled,,
BK2931,2025-06-26,10:37:15,CUST545,DRV519,Railway Station,Hospital,21.83,82.48,343.67,Cash,Completed,4.3,4.8
BK2932,2025-02-23,15:41:02,CUST500,DRV296,Hotel,Railway Station,11.04,43.32,169.2,UPI,Completed,4.2,4.4
BK2933,2025-01-09,08:24:11,CUST574,DRV774,Bus Stand,Hotel,23.86,59.39,428.74,Card,Completed,4.0,3.5
BK2934,2025-02-04,10:47:45,CUST422,DRV869,Mall,Airport,19.86,61.65,343.34,UPI,Completed,3.6,4.0
BK2935,2025-03-06,13:05:31,CUST442,DRV251,Airport,Mall,16.2,45.52,220.11,UPI,Cancelled,,
BK2936,2025-05-12,19:31:17,CUST838,DRV284,Bus Stand,Airport,24.12,72.91,431.06,UPI,Cancelled,,
BK2937,2025-06-11,11:45:21,CUST481,DRV445,Airport,Railway Station,11.45,31.03,174.7,Card,Completed,3.8,4.1
BK2938,2025-05-09,06:13:09,CUST774,DRV978,Hospital,Bus Stand,14.5,43.42,189.64,Cash,Completed,4.0,3.3
BK2939,2025-06-01,19:59:39,CUST888,DRV848,Airport,College,4.9,18.94,82.51,Cash,Completed,4.3,3.8
BK2940,2025-06-01,17:18:34,CUST567,DRV145,Hospital,Hotel,22.91,75.05,415.89,UPI,Cancelled,,
